# {"t_start": 1593300158.7614155, "env_id": "MountainCar-v0"} 
r,l,t
-142.0,142,1142.661785
-147.0,147,1142.919112
-115.0,115,1143.056067
-143.0,143,1143.1815
-146.0,146,1143.309657
-138.0,138,1143.43092
-118.0,118,1143.563452
-143.0,143,1143.821884
-143.0,143,1144.076734
-138.0,138,1144.321999
-137.0,137,1144.486355
-144.0,144,1144.709195
-147.0,147,1144.966878
-144.0,144,1145.214566
-139.0,139,1145.472412
-151.0,151,1168.061641
-142.0,142,1168.194588
-145.0,145,1168.417997
-146.0,146,1168.675149
-149.0,149,1168.850917
-121.0,121,1169.015235
-136.0,136,1169.135247
-147.0,147,1169.264977
-141.0,141,1169.395078
-143.0,143,1169.538865
-144.0,144,1169.713813
-137.0,137,1169.910896
-150.0,150,1170.090415
-143.0,143,1170.24173
-113.0,113,1190.948856
-154.0,154,1191.10952
-158.0,158,1191.382507
-141.0,141,1191.519066
-149.0,149,1191.787012
-141.0,141,1192.03342
-144.0,144,1192.295864
-147.0,147,1192.55835
-143.0,143,1192.816833
-137.0,137,1193.000698
-146.0,146,1193.157762
-112.0,112,1193.271302
-149.0,149,1193.526222
-144.0,144,1193.780766
-139.0,139,1193.916352
-147.0,147,1212.486176
-145.0,145,1212.741497
-149.0,149,1212.875993
-139.0,139,1212.997216
-141.0,141,1213.119993
-145.0,145,1213.246717
-146.0,146,1213.448825
-142.0,142,1213.577538
-151.0,151,1213.70962
-144.0,144,1213.900795
-142.0,142,1214.090926
-118.0,118,1214.193915
-123.0,123,1214.325713
-116.0,116,1214.542417
-140.0,140,1234.929006
-113.0,113,1235.036729
-109.0,109,1235.231494
-148.0,148,1235.490386
-146.0,146,1235.704204
-138.0,138,1235.861888
-147.0,147,1236.125819
-113.0,113,1236.250202
-148.0,148,1236.380483
-144.0,144,1236.507195
-145.0,145,1236.700525
-145.0,145,1236.839789
-142.0,142,1237.080145
-140.0,140,1237.26422
-144.0,144,1237.465124
-147.0,147,1259.042641
-139.0,139,1259.25267
-144.0,144,1259.378768
-149.0,149,1259.537649
-110.0,110,1259.733223
-152.0,152,1259.931825
-145.0,145,1260.058712
-141.0,141,1260.242354
-145.0,145,1260.501497
-107.0,107,1260.694174
-110.0,110,1260.888937
-149.0,149,1261.162832
-143.0,143,1261.416987
-142.0,142,1261.675539
-144.0,144,1261.938417
-142.0,142,1283.44259
-116.0,116,1283.558347
-145.0,145,1283.704071
-143.0,143,1283.902794
-148.0,148,1284.171803
-117.0,117,1284.276071
-144.0,144,1284.504472
-113.0,113,1284.636153
-150.0,150,1284.879304
-150.0,150,1285.039357
-145.0,145,1285.261158
-140.0,140,1285.520642
-112.0,112,1285.653419
-135.0,135,1285.782406
-143.0,143,1285.970755
-142.0,142,1306.385322
-111.0,111,1306.531739
-109.0,109,1306.713486
-115.0,115,1306.814291
-178.0,178,1307.103531
-147.0,147,1307.244543
-145.0,145,1307.491932
-136.0,136,1307.623293
-149.0,149,1307.881279
-130.0,130,1308.101674
-143.0,143,1308.301072
-146.0,146,1308.490456
-146.0,146,1308.688251
-141.0,141,1308.886045
-146.0,146,1309.014597
-141.0,141,1330.359256
-152.0,152,1330.564866
-143.0,143,1330.69011
-138.0,138,1330.851863
-113.0,113,1331.044847
-119.0,119,1331.263491
-143.0,143,1331.499687
-116.0,116,1331.704172
-146.0,146,1331.95117
-140.0,140,1332.209216
-145.0,145,1332.457682
-111.0,111,1332.661919
-147.0,147,1332.917961
-109.0,109,1333.026115
-155.0,155,1333.240023
-113.0,113,1353.251666
-114.0,114,1353.408577
-111.0,111,1353.591826
-115.0,115,1353.804141
-146.0,146,1353.945027
-146.0,146,1354.073499
-140.0,140,1354.196635
-142.0,142,1354.403837
-112.0,112,1354.502072
-147.0,147,1354.692099
-146.0,146,1354.94249
-138.0,138,1355.165431
-116.0,116,1355.356348
-148.0,148,1355.547834
-143.0,143,1355.6727
-144.0,144,1355.84772
-150.0,150,1377.21944
-197.0,197,1377.575855
-150.0,150,1377.806151
-147.0,147,1377.93518
-145.0,145,1378.12792
-109.0,109,1378.23597
-117.0,117,1378.338646
-173.0,173,1378.601577
-146.0,146,1378.839017
-146.0,146,1378.999945
-151.0,151,1379.239305
-150.0,150,1379.460836
-110.0,110,1379.556687
-143.0,143,1379.681665
-145.0,145,1400.818696
-199.0,199,1400.994042
-111.0,111,1401.165135
-111.0,111,1401.349474
-117.0,117,1401.489791
-146.0,146,1401.654339
-143.0,143,1401.779451
-110.0,110,1401.929951
-153.0,153,1402.129049
-108.0,108,1402.235476
-114.0,114,1402.378916
-151.0,151,1402.510481
-114.0,114,1402.622144
-148.0,148,1402.866626
-141.0,141,1403.092866
-153.0,153,1424.026746
-109.0,109,1424.21914
-145.0,145,1424.394969
-172.0,172,1424.677811
-148.0,148,1424.808146
-154.0,154,1425.04599
-148.0,148,1425.313717
-110.0,110,1425.507624
-109.0,109,1425.653276
-120.0,120,1425.757977
-111.0,111,1425.944892
-112.0,112,1426.153441
-109.0,109,1426.340281
-114.0,114,1426.548736
-155.0,155,1426.746026
-110.0,110,1426.940637
-153.0,153,1448.764477
-110.0,110,1448.956782
-113.0,113,1449.138908
-146.0,146,1449.377318
-110.0,110,1449.539676
-110.0,110,1449.637168
-147.0,147,1449.865211
-109.0,109,1450.061534
-111.0,111,1450.261188
-111.0,111,1450.383472
-111.0,111,1450.513777
-110.0,110,1450.70855
-111.0,111,1450.830099
-145.0,145,1451.031312
-146.0,146,1451.159767
-111.0,111,1451.306513
-180.0,180,1472.712686
-110.0,110,1472.808973
-160.0,160,1472.948944
-151.0,151,1473.204505
-110.0,110,1473.30957
-112.0,112,1473.409735
-112.0,112,1473.507865
-145.0,145,1473.659853
-112.0,112,1473.795372
-154.0,154,1473.930356
-160.0,160,1474.15119
-187.0,187,1474.48489
-151.0,151,1474.754004
-110.0,110,1474.962641
-113.0,113,1475.153947
-159.0,159,1496.394254
-117.0,117,1496.500707
-113.0,113,1496.668668
-113.0,113,1496.76764
-109.0,109,1496.867159
-109.0,109,1496.999989
-158.0,158,1497.301591
-116.0,116,1497.501076
-115.0,115,1497.695869
-184.0,184,1497.901881
-156.0,156,1498.059891
-156.0,156,1498.212686
-111.0,111,1498.412792
-144.0,144,1498.682664
-110.0,110,1498.863053
-113.0,113,1499.059065
-112.0,112,1519.913935
-109.0,109,1520.009711
-167.0,167,1520.285477
-111.0,111,1520.395533
-154.0,154,1520.531174
-110.0,110,1520.627958
-111.0,111,1520.795813
-113.0,113,1520.923729
-112.0,112,1521.059727
-110.0,110,1521.156271
-114.0,114,1521.354382
-112.0,112,1521.452932
-112.0,112,1521.551603
-111.0,111,1521.683938
-113.0,113,1521.783443
-148.0,148,1521.91358
-121.0,121,1522.111156
-111.0,111,1542.882499
-111.0,111,1542.98841
-112.0,112,1543.08794
-112.0,112,1543.232441
-117.0,117,1543.334874
