# {"t_start": 1594067913.5292943, "env_id": "MountainCarSparse-v0"} 
r,l,t
1.0,73,428.039851
1.0,75,428.216505
1.0,74,428.343255
1.0,73,428.481655
1.0,76,428.630898
1.0,73,428.749346
1.0,72,428.900354
1.0,73,429.067566
1.0,74,429.181675
1.0,75,429.314368
1.0,73,429.468677
1.0,72,429.634118
1.0,75,429.805905
1.0,74,429.973138
1.0,74,430.120626
1.0,75,430.248547
1.0,75,430.370594
1.0,72,430.492994
1.0,74,430.671784
1.0,74,430.815925
1.0,74,430.961066
1.0,73,431.095951
1.0,74,431.240872
1.0,76,431.405923
1.0,75,431.533891
1.0,74,434.631224
1.0,74,434.784568
1.0,72,434.947076
1.0,72,435.064957
1.0,72,435.223626
1.0,72,435.399236
1.0,74,435.585654
1.0,73,435.72728
1.0,73,435.845731
1.0,74,436.000864
1.0,73,436.131494
1.0,73,436.248307
1.0,73,436.368193
1.0,73,436.518312
1.0,73,436.696934
1.0,73,436.876948
1.0,73,437.000212
1.0,74,437.177748
1.0,75,437.334573
1.0,73,437.493654
1.0,72,437.646939
1.0,73,437.786259
1.0,74,437.916975
1.0,72,438.034826
1.0,72,438.152506
1.0,73,438.322304
1.0,72,438.444255
1.0,74,438.602413
1.0,74,441.824089
1.0,73,441.977709
1.0,73,442.14097
1.0,73,442.294264
1.0,73,442.414556
1.0,72,442.555161
1.0,74,442.692623
1.0,72,442.820698
1.0,72,442.965382
1.0,73,443.10375
1.0,73,443.27486
1.0,73,443.37892
1.0,73,443.528476
1.0,73,443.658956
1.0,72,443.779861
1.0,74,443.903708
1.0,73,444.009524
1.0,74,444.145509
1.0,72,444.271383
1.0,72,444.432922
1.0,73,444.568704
1.0,73,444.727791
1.0,73,444.838696
1.0,74,445.027745
1.0,73,445.205328
1.0,74,445.324609
1.0,72,445.490949
1.0,73,445.647854
1.0,72,448.561216
1.0,73,448.669685
1.0,72,448.787402
1.0,74,448.9682
1.0,74,449.101025
1.0,73,449.271392
1.0,73,449.391729
1.0,72,449.540987
1.0,74,449.65858
1.0,73,449.803117
1.0,73,449.961018
1.0,73,450.083015
1.0,72,450.210294
1.0,73,450.34913
1.0,71,450.465663
1.0,73,450.584121
1.0,75,450.703442
1.0,74,450.866782
1.0,72,451.008786
1.0,73,451.1268
1.0,73,451.243774
1.0,74,451.362742
1.0,73,451.537768
1.0,74,451.673885
1.0,73,451.818207
1.0,73,451.958812
1.0,73,452.096169
1.0,72,452.219236
1.0,75,455.380189
1.0,73,455.561424
1.0,73,455.720219
1.0,74,455.878245
1.0,74,456.015099
1.0,72,456.190812
1.0,73,456.351703
1.0,72,456.47195
1.0,74,456.64009
1.0,74,456.814497
1.0,72,456.942202
1.0,72,457.083832
1.0,74,457.248165
1.0,74,457.399217
1.0,73,457.529505
1.0,74,457.678997
1.0,73,457.817869
1.0,73,457.931109
1.0,73,458.110099
1.0,73,458.284715
1.0,71,458.449719
1.0,72,458.637304
1.0,74,458.773199
1.0,73,458.931933
1.0,73,459.042276
1.0,73,459.177155
1.0,73,459.323578
1.0,72,459.441172
1.0,71,462.507922
1.0,72,462.672396
1.0,73,462.847967
1.0,72,463.026345
1.0,74,463.21414
1.0,72,463.333927
1.0,73,463.474074
1.0,73,463.621064
1.0,72,463.754081
1.0,73,463.890491
1.0,73,464.037893
1.0,71,464.142675
1.0,73,464.26179
1.0,72,464.379835
1.0,73,464.494906
1.0,73,464.642862
1.0,72,464.828747
1.0,73,464.972135
1.0,74,465.107346
1.0,72,465.233432
1.0,71,465.359135
1.0,74,465.515355
1.0,72,465.651566
1.0,74,465.766699
1.0,72,465.944225
1.0,72,466.075778
1.0,72,466.195836
1.0,72,466.353916
1.0,73,466.464577
1.0,72,469.670751
1.0,71,469.801175
1.0,72,469.926518
1.0,71,470.067992
1.0,72,470.214491
1.0,72,470.375995
1.0,72,470.546088
1.0,72,470.658871
1.0,74,470.813701
