# {"t_start": 1594067857.665787, "env_id": "MountainCarSparse-v0"} 
r,l,t
1.0,74,1915.778138
1.0,78,1915.851348
1.0,73,1915.920319
1.0,73,1915.986952
1.0,75,1916.101107
1.0,75,1916.223609
1.0,74,1916.344804
1.0,74,1916.41837
1.0,75,1916.544534
1.0,74,1916.661771
1.0,73,1916.781898
1.0,74,1916.841348
1.0,75,1916.901528
1.0,74,1916.962364
1.0,74,1917.021448
1.0,74,1917.125816
1.0,79,1917.259791
1.0,74,1917.370238
1.0,75,1917.499704
1.0,78,1917.641425
1.0,74,1917.722651
1.0,74,1917.790847
1.0,73,1917.859072
1.0,73,1917.926025
1.0,73,1942.077561
1.0,74,1942.196944
1.0,75,1942.321511
1.0,77,1942.448988
1.0,74,1942.574049
1.0,74,1942.647122
1.0,75,1942.707519
1.0,74,1942.766889
1.0,74,1942.82879
1.0,75,1942.949237
1.0,76,1943.071757
1.0,73,1943.198692
1.0,73,1943.318626
1.0,74,1943.442587
1.0,73,1943.528876
1.0,75,1943.654623
1.0,73,1943.770972
1.0,76,1943.847193
1.0,75,1943.90779
1.0,73,1943.966968
1.0,72,1944.025087
1.0,74,1944.13403
1.0,74,1944.255245
1.0,73,1944.377623
1.0,75,1944.454577
1.0,74,1944.53894
1.0,74,1944.631323
1.0,73,1968.216717
1.0,73,1968.324315
1.0,71,1968.381259
1.0,78,1968.443842
1.0,73,1968.514516
1.0,73,1968.646543
1.0,73,1968.767622
1.0,72,1968.874222
1.0,72,1968.985325
1.0,81,1969.119825
1.0,73,1969.24068
1.0,73,1969.358997
1.0,75,1969.481
1.0,73,1969.61159
1.0,75,1969.726327
1.0,73,1969.843601
1.0,76,1969.966253
1.0,72,1970.036602
1.0,73,1970.095884
1.0,74,1970.157495
1.0,74,1970.286937
1.0,73,1970.423326
1.0,72,1970.546124
1.0,75,1970.665046
1.0,74,1970.786129
1.0,73,1970.906584
1.0,72,1971.026097
1.0,72,1971.145977
1.0,74,1994.162471
1.0,72,1994.27422
1.0,71,1994.392935
1.0,74,1994.514118
1.0,72,1994.621444
1.0,73,1994.741794
1.0,71,1994.860615
1.0,72,1994.989088
1.0,73,1995.082963
1.0,72,1995.179174
1.0,74,1995.301668
1.0,73,1995.422123
1.0,72,1995.538173
1.0,71,1995.666304
1.0,73,1995.766469
1.0,74,1995.887952
1.0,73,1996.008013
1.0,74,1996.129018
1.0,76,1996.247631
1.0,72,1996.367022
1.0,76,1996.490014
1.0,74,1996.611169
1.0,73,1996.670367
1.0,73,1996.73224
1.0,72,1996.802969
1.0,72,1996.927035
1.0,72,1997.047245
1.0,72,1997.16326
1.0,73,2020.507264
1.0,75,2020.633475
1.0,72,2020.728334
1.0,73,2020.787128
1.0,72,2020.845348
1.0,73,2020.904349
1.0,72,2021.006466
1.0,73,2021.111753
1.0,70,2021.168295
1.0,72,2021.273851
1.0,73,2021.386724
1.0,73,2021.512518
1.0,73,2021.628856
1.0,74,2021.749351
1.0,72,2021.873092
1.0,75,2022.000693
1.0,74,2022.061707
1.0,72,2022.12241
1.0,72,2022.183029
1.0,72,2022.291621
1.0,74,2022.425874
1.0,74,2022.547744
1.0,71,2022.666336
1.0,71,2022.777683
1.0,72,2022.900019
1.0,73,2023.012088
1.0,71,2023.130556
1.0,71,2023.233555
1.0,75,2046.325436
1.0,72,2046.446182
1.0,71,2046.553246
1.0,76,2046.69629
1.0,72,2046.811727
1.0,75,2046.930892
1.0,76,2047.053125
1.0,71,2047.167531
1.0,71,2047.224854
1.0,72,2047.283023
1.0,72,2047.341234
1.0,72,2047.399346
1.0,73,2047.458659
1.0,72,2047.518769
1.0,72,2047.604441
1.0,73,2047.722334
1.0,72,2047.84131
1.0,71,2047.964905
1.0,71,2048.088907
1.0,72,2048.217458
1.0,70,2048.325941
1.0,73,2048.461611
1.0,70,2048.582411
1.0,71,2048.697013
1.0,72,2048.816259
1.0,76,2048.877721
