# {"t_start": 1593267275.508339, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
54.215877,6,13.129642
54.64647,6,13.135654
63.395315,7,13.142455
91.711774,10,13.152151
63.387055,7,13.158949
63.639639,7,13.165977
45.161056,5,13.171029
63.4575,7,13.177827
82.319372,9,13.186586
63.717795,7,13.193384
63.330354,7,13.200411
101.049504,11,13.211352
63.612129,7,13.218301
54.45731,6,13.224207
110.368568,12,13.235784
82.667996,9,13.244442
72.665191,8,13.252268
91.522395,10,13.261776
72.624472,8,13.26974
63.675929,7,13.276585
63.408126,7,13.283426
63.761114,7,13.290317
36.031301,4,13.294774
72.838333,8,13.302637
63.477444,7,13.309535
73.336615,8,13.317843
63.703188,7,13.324854
54.008795,6,13.33075
72.503614,8,13.338673
35.827737,4,13.342767
110.308056,12,13.354204
82.40846,9,13.363248
72.626063,8,13.371098
54.224842,6,13.377069
63.944173,7,13.383849
45.056826,5,13.388937
73.082945,8,13.396666
54.812361,6,13.403101
63.763616,7,13.410074
63.65606,7,13.4169
72.901149,8,13.424711
156.169756,17,13.44077
54.65235,6,13.446718
63.505361,7,13.453487
71.784251,8,13.461479
54.669484,6,13.467374
63.754941,7,14.656581
72.47881,8,14.666814
101.224417,11,14.691072
100.684666,11,14.701818
109.996918,12,14.715854
183.17457,20,14.735414
