# {"t_start": 1593266820.2981625, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
35.906654,4,8.774971
45.366253,5,8.779892
45.422407,5,8.784796
36.107416,4,8.788803
72.965717,8,8.796472
63.217904,7,8.803283
54.226634,6,8.80941
91.859307,10,8.819056
72.936504,8,8.826763
35.862807,4,8.83081
45.132148,5,8.835787
44.993051,5,8.840735
63.582583,7,8.847481
91.403407,10,8.857005
54.117986,6,8.862878
110.478691,12,8.874254
63.731185,7,8.880982
44.93674,5,8.885981
72.666452,8,8.893654
110.635229,12,8.904963
44.81109,5,8.909905
100.600621,11,8.920328
36.152387,4,8.924328
45.04415,5,8.930408
54.214909,6,8.936337
82.613636,9,8.944954
36.229075,4,8.949005
72.414309,8,8.956667
35.845823,4,8.96068
35.897504,4,8.964718
73.019807,8,8.972423
91.137151,10,8.981986
35.482785,4,8.986008
119.577231,13,8.998322
45.536551,5,9.00327
92.241498,10,9.012799
53.941008,6,9.018677
63.544541,7,9.025432
63.572376,7,9.03222
44.777113,5,9.037136
45.384688,5,9.04207
45.012476,5,9.047027
110.475798,12,9.058421
54.47726,6,9.064301
54.283033,6,9.070145
54.370295,6,9.075996
63.392629,7,9.082788
100.400683,11,9.093221
54.583421,6,9.099063
54.808347,6,9.105654
54.301126,6,9.111515
45.356848,5,9.11645
63.785339,7,9.123208
63.604593,7,9.13
54.110853,6,9.135831
53.983888,6,9.141701
63.332316,7,9.148459
63.150566,7,9.155245
54.694243,6,9.161081
45.079976,5,9.166032
53.96654,6,9.171888
53.849376,6,9.177742
54.306723,6,9.183578
45.075154,5,9.188515
45.177022,5,9.193453
45.021233,5,9.198424
54.475343,6,9.204385
35.915275,4,9.208373
64.002666,7,9.215129
54.601369,6,9.220977
54.32246,6,9.226839
44.823992,5,9.231829
63.966849,7,9.238627
36.102036,4,9.242612
35.983352,4,9.246621
35.781697,4,9.250745
101.097567,11,9.261447
45.288653,5,9.266432
45.233794,5,9.271388
63.229375,7,9.278205
109.880929,12,9.289588
63.797666,7,9.296365
45.331202,5,9.301292
54.163372,6,9.307151
63.409141,7,9.313923
35.60467,4,9.317979
63.810008,7,9.324691
45.242059,5,9.329656
54.468883,6,9.335515
44.754969,5,9.340453
45.188859,5,9.345376
54.881362,6,9.351236
54.71522,6,9.357042
45.16812,5,9.36312
82.289565,9,9.371796
45.32085,5,9.376757
26.828868,3,9.379858
54.17513,6,9.385743
63.725129,7,9.392492
72.70748,8,9.400198
45.093715,5,9.405142
100.570255,11,9.415657
63.95895,7,9.42247
35.473035,4,9.426485
63.407668,7,9.433273
45.224407,5,9.438225
54.702097,6,9.44403
82.497373,9,9.452638
63.497098,7,9.459378
45.207488,5,9.464337
82.435544,9,9.472914
63.452959,7,9.479776
45.452195,5,9.484722
36.059509,4,9.488732
54.244483,6,9.494592
44.9678,5,9.499536
44.910392,5,9.504457
54.729156,6,9.510368
82.137073,9,9.518972
110.645588,12,9.530327
53.964507,6,9.536263
63.60716,7,9.543784
63.460061,7,9.550553
45.353284,5,9.555498
35.885921,4,9.559521
44.913173,5,9.564457
72.577042,8,9.57214
35.984285,4,9.576148
54.499983,6,9.581991
45.300854,5,9.586897
54.249202,6,9.592736
54.655931,6,9.59861
35.502458,4,9.602618
63.854919,7,9.609373
63.535787,7,9.616151
101.07676,11,9.626602
35.811563,4,9.630617
45.352628,5,9.63553
54.858008,6,9.641351
45.044735,5,9.646278
54.37688,6,9.652107
45.415367,5,9.657058
36.038674,4,9.661073
54.371254,6,9.666923
35.873986,4,9.670942
101.381052,11,9.68133
91.967664,10,9.690832
54.613733,6,9.696648
63.323136,7,9.704053
54.285961,6,9.709911
138.717465,15,9.723957
54.551529,6,9.729823
72.653977,8,9.737532
54.728014,6,9.743329
54.481553,6,9.749147
54.258809,6,9.75501
63.644694,7,9.761733
119.123469,13,9.773941
73.089432,8,9.781578
91.763531,10,9.791359
36.202569,4,9.795507
35.88637,4,9.799746
35.572613,4,9.803884
63.985506,7,9.810994
63.895099,7,9.818467
63.330359,7,9.825551
35.921058,4,9.829723
73.120634,8,9.837737
91.631636,10,9.847574
63.340285,7,9.854821
63.647017,7,9.861925
45.318716,5,9.86711
54.513287,6,9.873173
72.576904,8,9.881193
63.63185,7,23.738266
53.955704,6,23.74431
63.351661,7,23.751377
100.927755,11,23.76199
63.724978,7,23.769097
91.449764,10,23.778778
54.202204,6,23.78471
54.500914,6,23.790584
119.673149,13,23.802971
45.109152,5,23.808208
36.135278,4,23.812669
64.019305,7,23.819651
45.520108,5,23.824667
110.550106,12,23.836106
54.060271,6,23.842241
54.636341,6,23.848247
45.287174,5,23.853418
53.982574,6,23.859402
147.661836,16,23.87453
101.064496,11,23.884986
63.99972,7,23.891795
73.043546,8,23.899546
63.479076,7,23.906359
54.699155,6,23.912207
138.400714,15,23.926334
73.368712,8,23.934102
73.008206,8,23.941798
54.28934,6,23.947656
35.580948,4,23.952704
72.940246,8,23.961047
54.231922,6,23.967643
53.942653,6,23.973907
73.060807,8,23.981781
64.081334,7,23.9892
64.051058,7,23.996455
91.784449,10,24.006407
35.374981,4,24.010503
35.99356,4,24.014595
36.165084,4,24.018667
63.681845,7,24.025497
63.585454,7,24.032271
44.797318,5,24.03723
54.318184,6,24.043109
35.568363,4,24.047136
63.258329,7,24.05391
91.877488,10,24.063449
73.118323,8,24.071344
91.478732,10,24.080908
82.360899,9,24.089567
54.615262,6,24.095415
72.91463,8,24.103141
63.993515,7,24.109939
82.721784,9,24.118572
119.352781,13,24.130864
82.221756,9,24.139682
44.934347,5,24.144937
35.806986,4,24.149033
35.795109,4,24.1531
63.416439,7,24.159895
137.232934,15,24.175168
45.120059,5,24.180157
63.588389,7,24.18695
54.368194,6,24.192842
73.158058,8,24.200529
44.8602,5,24.205507
54.249792,6,24.211424
35.875861,4,24.215451
72.553327,8,24.223157
128.428278,14,24.236376
63.740285,7,24.243207
91.488008,10,24.252713
92.122621,10,24.262296
53.985362,6,24.268165
72.664571,8,24.275935
72.685845,8,24.283674
63.527686,7,24.290515
35.754207,4,24.294521
35.489234,4,24.298547
72.852758,8,24.306242
63.765927,7,24.313008
26.837396,3,24.316117
73.220431,8,24.323819
44.959409,5,24.328725
91.617869,10,24.338308
63.22166,7,24.345057
82.789561,9,24.353715
138.079256,15,24.368623
63.301955,7,24.375436
100.630052,11,24.385904
35.896018,4,24.389917
63.192924,7,24.396642
91.616034,10,24.406193
64.016491,7,24.412905
44.838261,5,24.417963
63.727864,7,24.424702
35.643043,4,24.428723
54.087455,6,24.434575
63.823489,7,24.441295
91.908401,10,24.450799
91.53564,10,24.460292
44.970419,5,24.465249
110.462231,12,24.476668
82.599871,9,24.485574
54.119783,6,24.491625
35.930436,4,24.495808
73.245491,8,24.503733
45.112926,5,24.508832
44.873034,5,24.513976
45.155669,5,24.519073
54.351662,6,24.52511
82.322169,9,24.534067
72.45953,8,24.542043
110.438858,12,24.553787
110.386163,12,24.56552
35.962411,4,24.569715
45.07767,5,24.574803
45.448413,5,24.579946
92.243239,10,24.589772
54.715951,6,24.595837
73.271374,8,24.60384
64.155669,7,24.612067
36.114467,4,24.616318
45.195048,5,24.621421
45.267232,5,24.626615
91.898024,10,24.63644
101.242453,11,24.647271
45.192451,5,24.652326
63.587797,7,24.659414
73.367931,8,24.667336
54.511816,6,24.673405
64.006557,7,24.680415
63.781795,7,24.687446
92.032348,10,24.697311
63.858077,7,24.704314
109.975512,12,24.716102
72.697787,8,24.724066
54.149909,6,24.730194
72.708384,8,24.738186
54.059471,6,24.744228
54.451743,6,24.750311
82.028883,9,24.759223
54.301584,6,24.765245
72.942788,8,24.77319
44.717894,5,24.778414
45.241555,5,24.783564
63.602582,7,24.790595
54.192737,6,24.796667
45.226047,5,24.801824
101.49604,11,24.813042
44.907149,5,24.818594
63.952377,7,24.826082
44.6561,5,24.831597
73.383156,8,24.84048
63.82805,7,24.848132
54.734193,6,24.854671
64.091512,7,24.86276
63.849968,7,24.870374
44.758517,5,24.876423
64.01137,7,24.884305
63.285128,7,24.89223
73.292092,8,24.900889
45.086873,5,24.906608
72.614309,8,24.91501
137.751912,15,24.930546
63.904279,7,24.938103
54.306822,6,24.94455
73.449416,8,24.954925
63.7521,7,24.96257
73.154115,8,24.971283
91.976027,10,24.9821
54.148159,6,24.988714
82.058257,9,24.998476
82.563794,9,25.008249
54.566511,6,25.014922
73.402454,8,25.023783
64.007059,7,25.031859
54.565953,6,25.038645
63.428492,7,25.046746
91.766035,10,25.057131
54.349679,6,25.063421
54.327592,6,25.069742
119.690814,13,25.082524
44.98053,5,25.087653
63.405005,7,25.094735
35.897056,4,25.098923
110.35886,12,25.11078
73.341819,8,25.118805
54.538634,6,25.12499
91.543221,10,25.134895
72.968199,8,25.142962
35.543706,4,25.147166
72.739144,8,25.155345
91.584273,10,25.165326
194.275777,21,25.185726
44.599269,5,25.190925
45.149363,5,25.196056
72.558004,8,25.204103
53.844491,6,25.210228
82.498094,9,25.219218
73.143274,8,25.227177
63.8711,7,25.234247
73.565329,8,25.242237
45.234317,5,25.247397
90.083419,10,25.257569
73.339654,8,25.265577
100.076147,11,25.276479
54.288708,6,25.282589
44.946206,5,25.287762
54.340164,6,25.295401
91.691861,10,25.305404
45.317928,5,25.310608
109.578969,12,25.322426
109.621437,12,25.334213
81.88726,9,25.343117
44.786577,5,25.348319
81.790588,9,25.357587
82.934477,9,25.366574
54.341382,6,25.372645
109.561948,12,25.384425
54.557885,6,25.390535
45.439102,5,25.395632
71.955748,8,25.403679
45.361591,5,25.408771
35.911634,4,25.413564
45.220203,5,25.418785
63.826986,7,25.425867
82.177215,9,25.434834
45.448647,5,25.43997
109.901109,12,25.4518
54.819697,6,25.457894
72.78363,8,25.465885
45.607862,5,25.470985
54.199828,6,25.477071
63.973098,7,25.484097
91.967314,10,25.494007
119.346285,13,25.506668
82.373655,9,25.515572
91.841785,10,25.525429
63.693831,7,25.532538
73.144572,8,25.540532
63.768272,7,25.547433
35.414954,4,25.551497
36.113632,4,25.555694
72.848787,8,25.563481
54.671535,6,25.569543
63.191367,7,25.576393
53.912078,6,25.582273
45.174798,5,25.587217
81.976239,9,25.595843
54.62093,6,25.601747
63.799063,7,25.608534
54.535428,6,25.614433
45.213923,5,25.619376
63.403121,7,25.626163
101.328413,11,25.636544
54.414808,6,25.642451
101.062235,11,25.652908
44.755447,5,25.657913
63.90096,7,25.664691
54.492949,6,25.670624
54.267475,6,25.676473
72.902873,8,25.684166
109.966253,12,25.695551
91.385613,10,25.70509
45.208074,5,25.710061
54.30859,6,25.715903
100.546026,11,25.726354
45.15646,5,25.7313
82.101739,9,25.741359
72.642389,8,25.749101
54.257241,6,25.755037
137.858971,15,25.769157
44.713662,5,25.774121
72.766816,8,25.781881
73.325997,8,25.789576
44.86628,5,39.82042
73.375549,8,39.829037
